Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s)
04/02/2014;7.1;11.5;0;34;23.12;15.6;68.75;1.433.333
05/02/2014;4.9;11;13;33;25.2;17.6;52.75;1.4
06/02/2014;6.1;11.9;0;32.8;24.48;16;53.25;1.366.667
07/02/2014;6.8;10.8;0;33.6;23.64;15.4;62;1.266.667
08/02/2014;4.8;11.4;.6;33.2;23.92;16;62.75;1.1
09/02/2014;5.2;9.5;0;34.6;23.12;15.6;65.75;.533333
10/02/2014;4.2;11.6;1.6;32.8;24.44;14.4;57.5;.8
11/02/2014;5.7;9.3;0;32.4;24.04;15.2;52.75;1.066.667
12/02/2014;5.6;10.7;0;32.6;23.32;14;55.5;.966667
13/02/2014;5.2;11.5;0;33;23.92;14.4;59.75;1.2
14/02/2014;5.3;7.3;3.2;32;22.96;18.6;72.25;1.366.667
15/02/2014;3.8;1.8;1.5;29;21.56;18.2;84.25;1.133.333
16/02/2014;2;.4;16.4;26.2;20.44;17.6;84.75;1.266.667
17/02/2014;1.5;1.9;4.8;25.8;20.6;17.2;86.75;.766667
18/02/2014;1.5;10.1;3.5;28.8;20.72;15;72.75;2.3
19/02/2014;3.5;10.4;0;29.2;21.12;13.6;67.75;1.666.667
20/02/2014;4.4;11.5;0;30.4;21.84;14.8;66.5;1.266.667
21/02/2014;3.5;10.2;0;31.2;23.24;15.4;63.75;.933333
22/02/2014;4.4;10.5;0;30.2;23.52;16.4;60.75;1.7
23/02/2014;4.8;10;0;32;23.84;15.8;62.5;1.466.667
24/02/2014;5;8.8;0;31.6;24.04;16.2;61.75;1.3
25/02/2014;4.3;8.9;0;31.2;23.72;17.4;68.75;1.366.667
26/02/2014;3.8;11.4;0;32.8;24;16.4;61.75;.966667
27/02/2014;4.9;11.3;0;33.2;23.56;15.8;61;1.033.333
28/02/2014;5.1;6.8;0;31.2;23.16;15.6;61.25;1.633.333
01/03/2014;4.7;4.2;2.9;27;21.6;17;79;1.1
02/03/2014;2.4;8.3;0;32;23.6;17.2;65.25;.933333
03/03/2014;3.9;8.4;0;30.6;23.08;16;64.5;1.366.667
04/03/2014;4.4;9.5;0;30;23.64;17;62.25;1.366.667
05/03/2014;4.2;5.2;0;30;22.84;16.8;73.25;1.433.333
06/03/2014;3.7;2.8;10.8;28.6;20.08;16.8;94.5;1.233.333
07/03/2014;.3;1.6;29.8;26;19.48;12;85;1.1
08/03/2014;2;0;13.2;22.2;18.88;13.8;90.25;.866667
09/03/2014;.8;9.4;.6;29.4;20.52;13.4;70.75;1.233.333
10/03/2014;3.5;10.1;0;31.2;21.64;14.4;67;1.266.667
11/03/2014;4;8.8;0;31.2;22.76;15.8;65;1.233.333
12/03/2014;3.8;10.4;0;31.2;23.16;16.2;65.5;.533333
13/03/2014;4.3;8.4;0;31;22.32;16.2;71;1
14/03/2014;3.7;9.1;0;30.6;22.8;16.2;73.25;.8
15/03/2014;3.5;11.3;0;32.2;22.96;15.2;63.5;1.233.333
16/03/2014;4.4;9.7;0;31.2;23.08;16.2;66;.933333
17/03/2014;4.1;10.7;0;31.6;22.68;14.8;63.75;1.1
18/03/2014;4.7;9.4;0;32.4;23;15.6;63.75;.966667
19/03/2014;4.4;9.8;0;30.2;23;15.6;64.5;1.2
20/03/2014;4.4;6.7;0;29.8;23.24;17.4;74.25;.766667
21/03/2014;3.2;3.2;3.5;28.8;22.2;19;82.5;1.133.333
22/03/2014;2.1;6.8;7.4;30.8;22.6;19;80;1.033.333
23/03/2014;3.4;10;0;28.6;21.8;18.6;69.75;2.966.667
24/03/2014;3.6;9.6;0;28.8;21;15.6;66.75;1.8
25/03/2014;3.8;7.5;0;28;20.12;13.2;70.75;1.366.667
26/03/2014;3.2;7.2;0;28.8;19.56;14.2;82.75;1.9
27/03/2014;1.7;8.4;40;29.6;20.72;13.6;71.75;.766667
28/03/2014;3.5;10;0;31;21.28;14.8;74.25;1
29/03/2014;2.9;9.2;.6;28.8;21.2;14;73.25;.766667
30/03/2014;2.9;5.4;0;27.6;20.8;14.6;76.5;.5
31/03/2014;2.3;3.7;.6;28;21.6;18.2;87.25;.266667
01/04/2014;1.8;3.4;1.4;29.6;21.96;17.6;85;1.966.667
02/04/2014;2;9.3;0;30.6;22.68;17.4;75.5;1.033.333
03/04/2014;2.6;8.8;.5;31;22.8;17.4;71.5;.866667
04/04/2014;3.3;7.5;0;28.6;21.32;16;74;2.233.333
05/04/2014;2.9;10.8;0;29.6;21.32;13.8;67.25;1.066.667
06/04/2014;3.5;10;0;30.8;20.16;12.2;57.75;1.033.333
07/04/2014;4.3;9.9;0;30.2;19.32;10.2;67.5;1.2
08/04/2014;3.7;8.8;0;29.2;21.08;12.6;66.75;1.366.667
09/04/2014;3.5;2.6;0;31;21.72;13.4;68.25;1.6
10/04/2014;4;7.7;0;32.6;23.56;16.2;63.75;2.4
11/04/2014;4.1;9.1;0;29.8;22.02;15.7;74.75;.6
12/04/2014;3.4;2.6;0;28.4;22.72;18.6;76.75;1.1
13/04/2014;2;5.5;19;28.2;21.56;18.2;86.25;1.2
14/04/2014;1.5;6.4;0;28.4;21.32;17.8;83.75;2.733.333
15/04/2014;2.7;0;3.4;22.4;18.6;16.2;91.5;1.033.333
16/04/2014;.8;4.6;26.1;27.2;20.48;16.6;82.5;.8
17/04/2014;1.7;6.7;.1;28.6;21.4;17.2;76.5;.733333
18/04/2014;2.4;10.4;0;28.6;20.76;15.4;75.5;.933333
19/04/2014;2.6;9.2;0;28.8;20.08;13.4;77.5;1.133.333
20/04/2014;2.9;6.5;0;28.2;21.32;15.2;76.5;1.7
21/04/2014;2.6;10.2;0;28.6;21.52;15.8;70.5;.833333
22/04/2014;3;2.4;0;25.2;19.32;14.4;84.25;.466667
23/04/2014;1.5;3;0;25.2;20.4;16;79.75;1.033.333
24/04/2014;2;4.9;.4;24;19.12;17;82;2.066.667
25/04/2014;1.6;9.4;1.2;25.8;18.8;15.2;73;.966667
26/04/2014;2.3;9.7;0;25.4;17;11.2;71.25;1.3
27/04/2014;2.9;9.4;0;24.6;16.32;9;68.5;1
28/04/2014;2.8;7.1;0;24.6;16.28;10.6;70.75;.766667
29/04/2014;2.4;10.1;0;23.2;12.76;5.6;71;.8
30/04/2014;3;9.2;0;23.8;13.32;4.2;74.5;.6
01/05/2014;2.6;8.8;0;24.6;15.4;8;74.75;.866667
02/05/2014;2.5;10.2;0;28;17.04;7.6;67;.466667
03/05/2014;3.5;7.6;0;26.4;17.64;10.6;72.5;1.133.333
04/05/2014;2.7;9.7;0;26.6;16.44;9.4;77.75;.9
05/05/2014;2.4;8;0;26.8;16.56;8.6;75;.333333
06/05/2014;2.3;9.8;0;27.6;17.28;9.4;75.5;.533333
07/05/2014;2.7;5.5;0;26.6;17.28;10.2;79.25;.9
08/05/2014;2.3;9.8;0;27.4;17.8;10.2;70.5;1.866.667
09/05/2014;3;10;0;27;17.68;9.8;72.25;3.2
10/05/2014;3.8;9.3;0;25;17.52;13.4;68;2.066.667
11/05/2014;2.9;8.5;0;23.6;15.52;8.8;72;1.3
12/05/2014;2.5;8.7;0;23.2;12.8;6.2;78.5;.866667
13/05/2014;2.5;9.5;0;23.8;13.12;5;75;1.033.333
14/05/2014;2.4;7.9;0;26;15.04;5.6;67.25;1.1
15/05/2014;3.4;9.3;0;25.6;14.88;6.6;72.75;.733333
16/05/2014;2.5;9.4;0;26.8;16.8;8;72;.4
17/05/2014;2.9;6.5;0;26.4;18.12;10.8;74.5;.933333
18/05/2014;2.7;2;0;24;17.12;12.8;84.5;1.1
19/05/2014;1.8;9.2;0;27.8;17.64;9.8;69.25;1.066.667
20/05/2014;3.3;9.4;0;27.8;16.32;8.6;75.5;.5
21/05/2014;3.1;8;0;26.2;15.96;7.4;70.75;.6
22/05/2014;3.6;8.2;0;27.2;17.2;9.6;78.25;.733333
23/05/2014;2.6;1.4;4.8;24.6;19.12;14.4;87;1.133.333
24/05/2014;1.3;1.9;.4;24;18.96;16.6;83;.433333
25/05/2014;1.5;.7;0;24.2;19.2;15.6;83;.533333
26/05/2014;1.2;2.2;5.6;22.4;19.04;16.6;92.25;1.3
27/05/2014;.7;9.4;6.6;23.2;16.4;13.6;73;1.133.333
28/05/2014;2.7;8.2;0;24.4;15.32;8.4;72;2
29/05/2014;2.4;9.2;0;24;15.04;9.4;73;.333333
30/05/2014;2.7;8.4;0;24;14.44;7.4;75;.833333
31/05/2014;2.1;7.6;0;22.6;12.92;6.6;84.75;.633333
01/06/2014;1.7;1.2;0;20.4;13.64;7.2;95;.866667
02/06/2014;.7;6.2;9;23.2;16.04;11.2;83.5;1.466.667
03/06/2014;1.5;5.8;0;21.8;13.16;8.6;82.5;.933333
04/06/2014;1.4;8.3;0;23.4;12.12;4.2;84.25;.9
05/06/2014;1.8;8.9;0;26.2;14.84;5.2;79.5;.733333
06/06/2014;2.4;4.8;0;27.4;16.96;10.2;81.5;.6
07/06/2014;1.6;7.2;0;27.6;17.48;12.2;79.5;.566667
08/06/2014;2.4;7.7;0;26.6;16.12;8.8;76.5;1.266.667
09/06/2014;2.6;8.3;0;28;18.48;9.4;68.75;.7
10/06/2014;3;4.4;0;25;17.72;12;79.25;1.466.667
11/06/2014;1.9;8.7;0;24.6;18.12;12.6;65.5;1.033.333
12/06/2014;3.7;5.7;0;23.6;16.92;12;86;1.766.667
13/06/2014;1.6;8.6;.3;25.6;null;12.4;null;1
14/06/2014;2.6;5.2;0;25.8;16.36;9.4;82.75;.966667
15/06/2014;1.9;5.9;0;26;17.12;10.6;85.25;1.266.667
16/06/2014;1.8;3.4;0;26.6;17;10.4;77.75;.533333
17/06/2014;2.4;4.5;0;26.8;16.44;9.2;74.75;.866667
18/06/2014;2.9;2.8;0;25.8;16.64;9.6;71.75;1.533.333
19/06/2014;2.6;4.1;0;24;16.16;10.6;74.5;1.2
20/06/2014;2.2;2.7;0;21.8;14.48;9.4;84;.7
21/06/2014;1.7;1.5;0;23.8;15.8;10;77.25;.566667
22/06/2014;1.8;8.9;0;24.6;14.08;8;76.25;.504813
23/06/2014;2.5;3.8;0;21.6;13.52;8.2;85;.666667
24/06/2014;1.6;6.6;0;25.4;13.72;5.8;76.75;.533333
25/06/2014;2.1;7.7;0;25.6;14.72;6.4;72.5;.7
26/06/2014;2.9;7;0;26.2;14.88;7;77.75;.4
27/06/2014;2.7;7.8;0;27.6;15.44;6.6;72.5;.333333
28/06/2014;3.4;5.8;0;27.4;16.16;7.8;74;.333333
29/06/2014;3.8;6;0;26.2;16.16;9.8;78.75;1.1
30/06/2014;2.8;7.5;0;24.6;17.92;12;70.25;1.9
01/07/2014;2.9;8.5;0;24.6;14.76;8.4;66.75;1.633.333
02/07/2014;4.2;8.8;0;27.2;15.6;6.4;65.25;1.066.667
03/07/2014;3.7;6.6;0;27.6;16;7.8;74.25;.333333
04/07/2014;2.9;8.9;0;28.6;16.68;7.6;64.75;.666667
05/07/2014;4;8;0;27.2;16.92;8;58.5;1.333.333
06/07/2014;4.2;6.8;0;24;16.28;8.2;66.25;.7
07/07/2014;3.6;5.6;0;24.8;16.6;10.2;73.25;.833333
08/07/2014;2.7;3.9;0;24.2;17.32;12.2;73;1.6
09/07/2014;2.6;4.4;0;24.2;15.6;11.2;82.25;2.233.333
10/07/2014;2.3;.6;30.8;18.6;15.08;13;94;.866667
11/07/2014;.6;5.7;3.4;23.6;16.12;10.6;76.25;.866667
12/07/2014;2.1;5.9;0;24.2;14.88;7.4;75;.366667
13/07/2014;2.1;7.7;0;23.2;13.92;7;74;1.166.667
14/07/2014;2.6;8.1;0;22.2;12.36;6.2;77.75;.8
15/07/2014;2.5;8.6;0;22.8;12.64;4.8;74;1.138.147
16/07/2014;3.5;8;0;23.6;13.36;5.2;76.25;.666667
17/07/2014;2.5;8.4;0;25;14.52;6.4;73.5;.8
18/07/2014;2.5;5.5;0;23.8;16.16;7.6;70;1.366.667
19/07/2014;3;9.8;0;23.6;15.52;11.2;68.5;1.6
20/07/2014;3.2;9.3;0;23.8;13.08;4.4;69.75;.966667
21/07/2014;2.4;8.9;0;24.6;12.96;3.6;74;.566667
22/07/2014;2.4;8.9;0;24.6;13.6;5;74.5;.666667
23/07/2014;2.6;9;0;24.2;13.12;5;69.5;1.033.333
24/07/2014;3.2;3.2;0;23;15.24;6.8;78.75;.8
25/07/2014;2.5;0;9.9;19.4;15.84;11.8;86;1.666.667
26/07/2014;1;0;2.5;16.8;14.84;13.8;95.25;.633333
27/07/2014;.3;0;.5;17.4;14.96;13.2;92.5;.5
28/07/2014;.4;3.7;0;21.2;14.72;10;81.75;.966667
29/07/2014;1.6;7.4;0;22.6;14.4;8.6;77.25;1.233.333
30/07/2014;2.2;8.3;0;23;13.8;6.6;74;1.033.333
31/07/2014;2.5;7.9;0;23.8;12.96;5.6;76.25;.6
01/08/2014;2;9.3;0;25.4;14.08;5.8;70.75;1.366.667
02/08/2014;3.2;8.7;0;27.6;16.68;6.6;63.25;1.1
03/08/2014;4.1;8.8;0;27.8;16.4;9;62;.833333
04/08/2014;4.1;8.9;0;28.4;17.2;6.8;58.25;1
05/08/2014;5;9.9;0;23.8;16.48;10.6;68;3.066.667
06/08/2014;3.2;9.1;0;25.6;13.9;3.3;46.75;1.466.667
07/08/2014;4.8;9.4;0;26.6;13.08;1.4;50.5;1.066.667
08/08/2014;3.9;9.4;0;28.6;15.6;1.4;57.25;2.266.667
09/08/2014;4.4;8.8;0;25.6;17.28;10;68;1.2
10/08/2014;3.4;8.7;0;24.8;16.52;11.4;66;.666667
11/08/2014;3.3;9.4;0;25.8;15.2;7.2;62.25;.9
12/08/2014;3.9;9.5;0;28.4;16.88;5.4;60;.666667
13/08/2014;4.5;7;0;28.6;17.52;9.6;66.75;2.433.333
14/08/2014;4.1;0;6;17.8;12.64;10.8;88.75;2.033.333
15/08/2014;.7;7;1.2;24.4;16.04;10.6;74;.866667
16/08/2014;2.4;6.8;0;25.6;16.48;9;70.25;1.233.333
17/08/2014;3.2;8.2;0;26.2;17.24;13;74.75;.9
18/08/2014;2.1;8.1;3.4;27.4;16.32;10.4;79.25;1.433.333
19/08/2014;2.5;9.6;0;27;18.36;12.2;64.25;.966667
20/08/2014;3.5;9.7;0;27.2;16.84;7.6;65.25;1.133.333
21/08/2014;3.6;9.9;0;27.8;15.96;6.8;64.5;.933333
22/08/2014;3.9;9.8;0;29.6;17.76;7;58.25;.833333
23/08/2014;4.2;9.8;0;29.4;18.08;8.4;54;1
24/08/2014;4.9;10;0;29.2;16.64;7.2;48;.8
25/08/2014;5.7;10.6;0;29.2;16.6;4.8;48.5;.8
26/08/2014;5.9;9.8;0;30.4;19.28;7.8;47.75;1.133.333
27/08/2014;5.9;5.5;0;27.4;19.56;13.8;70;1.533.333
28/08/2014;3.2;5;0;27;18.48;13.2;69.75;1.1
29/08/2014;2.4;6.2;0;26;17.08;10;72.5;.9
30/08/2014;2.6;6.6;0;28.4;18.32;10;68.25;1.2
31/08/2014;2.9;5.6;0;28;18.28;11.2;71;2.1
01/09/2014;2.9;4.4;4.4;25;18.6;14.6;73.75;1.333.333
02/09/2014;2.4;10.1;0;30.8;18.8;8.4;60.5;1.233.333
03/09/2014;4.8;6.8;11.8;27.6;20.16;15;71;2.466.667
04/09/2014;4.1;10.8;0;24.4;17.64;13.2;57;3.266.667
05/09/2014;5.9;10.6;0;23.4;15.8;8.2;56.75;1.866.667
06/09/2014;4.5;10.2;0;23.6;15.44;6.2;56.5;1.9
07/09/2014;4.1;10.3;0;27.8;16.88;6.4;59;.733333
08/09/2014;4.3;3.7;0;25.6;16.4;10.4;75.5;.8
09/09/2014;2.7;10.6;0;28.2;18.76;7.8;47.5;1.8
10/09/2014;6.2;10.2;0;29.4;18.56;8.6;55.5;1.233.333
11/09/2014;5;9.6;0;33;20.92;8.8;47.25;1.033.333
12/09/2014;6.5;10.8;0;32.4;20.48;9.2;39.25;1.2
13/09/2014;null;null;null;null;null;null;null;null
14/09/2014;null;null;null;null;null;null;null;null
15/09/2014;null;null;null;null;null;null;null;null
16/09/2014;null;null;null;null;null;null;null;null
17/09/2014;null;null;null;null;null;null;null;null
18/09/2014;null;null;null;null;null;null;null;null
19/09/2014;null;null;null;null;null;null;null;null
20/09/2014;null;null;null;null;null;null;null;null
21/09/2014;null;null;null;null;null;null;null;null
22/09/2014;null;null;null;null;null;null;null;null
23/09/2014;null;null;null;null;null;null;null;null
24/09/2014;null;null;null;null;null;null;null;null
25/09/2014;null;null;null;null;null;null;null;null
26/09/2014;null;null;null;null;null;null;null;null
27/09/2014;null;null;null;null;null;null;null;null
28/09/2014;null;null;null;null;null;null;null;null
29/09/2014;null;null;null;null;null;null;null;null
30/09/2014;null;null;null;null;null;null;null;null
01/10/2014;null;null;null;null;null;null;null;null
02/10/2014;null;null;null;null;null;null;null;null
03/10/2014;0;11.6;0;25.1;16.86;11.8;66;2.7
04/10/2014;4.5;10.8;0;24;14.84;7.8;64;1.8
05/10/2014;null;null;null;null;null;null;null;null
06/10/2014;8;9.4;0;25.6;16.84;5.8;58;.95
07/10/2014;5.6;3.9;0;25;16.96;8;65;2.15
08/10/2014;3.5;11.2;0;29;19.16;7.6;56;.35
09/10/2014;5.7;11;0;30.8;19.88;9;55;.7
10/10/2014;5.9;11.5;0;32.8;21.88;10.4;51;1.2
11/10/2014;6.9;11.4;0;34.2;23.48;12.6;50;.95
12/10/2014;null;11.3;null;null;null;null;null;null
13/10/2014;14.2;9.3;0;35.6;23.8;11.8;51;.15
14/10/2014;6.9;8.3;0;35.2;24.68;14;59;1.05
15/10/2014;7.8;10.2;0;36.6;25.72;16;60;2.1
16/10/2014;6.4;9;0;34.4;25.28;15.8;53.75;1.133.333
17/10/2014;6.4;7.8;0;35;25.36;17.8;62.5;2.766.667
18/10/2014;5.2;7.6;.4;36;24.64;17.2;65.25;2.466.667
19/10/2014;5.2;10.3;0;35.6;25.96;16.2;48.25;2.033.333
20/10/2014;7.9;.6;.6;27.6;21.44;17;70.5;1.6
21/10/2014;3.6;.1;0;24;19.2;16.6;69.75;2.466.667
22/10/2014;3.3;7.1;0;29.6;20.54;15.4;61.25;1.933.333
23/10/2014;4.1;10.4;0;31.6;22.36;11.8;53.75;1.4
24/10/2014;5.9;9.5;0;31.4;22.24;16;65.75;1.466.667
25/10/2014;4.7;0;3.5;25.2;20.04;17.6;91.25;1.1
26/10/2014;1.6;4;2.6;24.8;19.36;17;86;1.5
27/10/2014;1.7;7.2;13.2;28.8;20.32;15.8;69.5;1.7
28/10/2014;3.9;11.6;0;29.8;19.68;11.2;51.5;1.666.667
29/10/2014;5.8;11;0;30;20.34;10.8;54.5;1.033.333
30/10/2014;5.5;8.1;0;30.2;22.04;14;65.75;1.6
31/10/2014;4.3;5.3;0;31.8;22.6;19.2;76;1.866.667
01/11/2014;3.5;6.6;2.8;31;22.88;17.4;73;1.233.333
02/11/2014;3.4;8.4;0;33;23.96;17;63.25;1.4
03/11/2014;4.1;8.8;0;33.2;25.56;17.4;54.25;1.233.333
04/11/2014;6.5;5;0;29.8;23.84;19;60.5;1.066.667
05/11/2014;4.8;.6;0;28.2;22.96;20.2;69.25;2.566.667
06/11/2014;3.2;3.9;0;29.8;21.92;17.8;74.5;1.066.667
07/11/2014;2.3;9.1;12;31;21.4;15.4;70.75;2.1
08/11/2014;3.7;5.5;4.2;29.4;22.48;16.6;71.5;.833333
09/11/2014;3.8;5.9;0;29.8;21.96;18.6;84.75;1.633.333
10/11/2014;2.3;11.5;10.5;30.4;21.84;14.6;60.5;1.833.333
11/11/2014;4.7;11.9;0;31;22.2;13.8;57.75;1.9
12/11/2014;4.8;4;0;28.6;20.8;15.6;80.25;2.333.333
13/11/2014;2.2;7.8;13.7;30;21.4;18;81.75;1.766.667
14/11/2014;3.2;8.4;10.6;29;20.36;16.2;80.75;2.933.333
15/11/2014;2.6;8.7;28;29.4;20.88;15;68.75;2.390.733
16/11/2014;2.4;11.9;0;28.6;19.68;11.8;58.75;1.866.667
17/11/2014;4.5;11;0;29.6;20.48;13;58.75;1.5
18/11/2014;4.7;11.3;0;29.8;21.08;13;51;1.166.667
19/11/2014;4.8;11.7;0;30.6;21.68;12.8;51.25;1.1
20/11/2014;5.8;10.9;0;32.2;23;14;52;1.133.333
21/11/2014;5.7;9.3;0;33.2;23.36;16;61.75;1.966.667
22/11/2014;5;7.3;0;31.8;23.2;18.2;72.5;1.666.667
23/11/2014;3.5;1.7;21.2;26.4;21.16;18.2;93;.5
24/11/2014;.9;3.9;6;27.8;22.8;18.2;75;1.1
25/11/2014;2.8;4.3;.8;27.6;22.64;19.2;77.5;1.7
26/11/2014;2.6;0;5.5;24.4;21.2;19.8;91;1.3
27/11/2014;.8;3.6;32.1;28;22.02;19.6;92.75;1.366.667
28/11/2014;1.1;5.9;24.5;29.4;22.64;18.8;79;1.033.333
29/11/2014;2.7;.1;0;24.6;20.78;18;76;1.1
30/11/2014;2;0;.1;24.4;20.12;16.8;89.25;.866667
01/12/2014;.9;6.2;.8;27.8;21.24;16.2;83.25;1.666.667
02/12/2014;2.4;11.1;16.6;28.4;22;14;57.75;1.733.333
03/12/2014;4.7;10.1;0;30;23.44;16.2;59;1.633.333
04/12/2014;4.4;6.9;0;30.8;23.04;16.4;67.5;2.3
05/12/2014;3.9;2.1;0;27.6;21.48;17.8;73.5;2.166.667
06/12/2014;3.1;7.4;0;29;22.4;16.2;72;1.033.333
07/12/2014;3.5;9.8;0;29.4;23.04;15.4;58;1.466.667
08/12/2014;4.8;7.4;0;29.6;22.76;15.8;62.25;1.6
09/12/2014;4;5.5;.7;29;23.28;18.2;69.75;.933333
10/12/2014;3;1.5;7;27.4;21.92;19.2;76;2.033.333
11/12/2014;1.7;1.3;6.5;25.8;20.52;16.4;81;.666667
12/12/2014;2.1;5.2;0;29.6;22.68;17.6;77.75;1.433.333
13/12/2014;2.8;.5;4.8;24;20.36;18.2;89.75;.7
14/12/2014;1;8.9;14.2;31;23.24;18.4;70.5;1.933.333
15/12/2014;4.2;8.7;0;29.4;22;16.2;61.75;1.633.333
16/12/2014;4.2;9.4;0;30;22.04;15.2;59.5;1.633.333
17/12/2014;4.6;10.4;0;30.4;22.2;14.8;67;1.933.333
18/12/2014;4.3;8.8;0;31.4;23.96;18;62.75;1.966.667
19/12/2014;4.5;6.7;.8;30.4;22.4;17.4;81;1.266.667
20/12/2014;2.5;3.9;16.8;27;21.72;17.6;85.5;.8
21/12/2014;1.7;7.3;.1;30;23.2;17.8;79.75;1.566.667
22/12/2014;3.3;1;1.2;29;22.76;18.2;81.25;1.266.667
23/12/2014;1.8;.2;25.8;25;21.48;19.4;90.25;.766667
24/12/2014;1.2;4;.8;29.2;23.2;19;74;.866667
25/12/2014;2.6;8.9;0;31.6;24.52;17.4;67;1.266.667
26/12/2014;3.7;10.4;0;33;24;17;69;.933333
27/12/2014;4.2;10.9;0;33.4;24.76;16;60.5;1.2
28/12/2014;4.9;11.2;0;33.2;24.2;16;58.5;1.566.667
29/12/2014;5.3;4.2;0;32.3;22.26;16.4;81.75;2.266.667
30/12/2014;2.6;6.3;3.6;31;22.88;16.2;79.25;.866667
31/12/2014;3.3;3.7;1.4;30.4;24.4;19.4;79;.866667
01/01/2015;3.9;10.8;.1;33;25.52;18.8;64.75;1.366.667
02/01/2015;6.2;7.3;0;33;24.56;18.2;70.5;2
03/01/2015;4.3;3.9;.1;30.4;23.2;19.2;76.25;1.633.333
04/01/2015;3;4.6;.1;30.8;23.12;17.8;75;2.466.667
05/01/2015;3.1;1.5;0;27.6;21.64;16.4;83.25;1.2
06/01/2015;1.7;3.5;4;28.6;22.32;17.2;80.5;.866667
07/01/2015;2.7;8.6;0;31.6;23.4;16.8;68;.633333
08/01/2015;4.1;11.1;0;32.6;24.04;15.8;62.25;1.133.333
09/01/2015;5.6;11.3;0;32.8;25.56;16.6;54;1.2
10/01/2015;5.4;10.3;0;34.4;24.56;17.2;67.25;1.333.333
11/01/2015;4.7;11.4;.6;34.8;26.68;19.4;61;1.466.667
12/01/2015;5.4;9.2;2.4;34.4;24.52;19;62.75;2.066.667
13/01/2015;5;10.1;14.2;33.4;24.6;16.4;62.5;1.033.333
14/01/2015;4.5;6.7;0;32.2;24.56;18.6;77.75;1.2
15/01/2015;2.9;9.3;0;34.4;25.12;17.4;65.25;.6
16/01/2015;4.7;10;0;33.8;25.16;16.8;61.75;.733333
17/01/2015;4.9;11.1;0;34.8;25.72;16.6;56.25;1.1
18/01/2015;6;10.7;0;36.4;26.6;17;52.5;1.133.333
19/01/2015;6.3;11.1;0;36;26.36;16.4;42;1.3
20/01/2015;6.6;10.1;0;35.4;24.56;15.6;56.75;1.233.333
21/01/2015;5.9;8.9;0;35.6;23.52;16.6;69.5;2.4
22/01/2015;4.9;6.4;11.3;31.2;22;18.2;82.5;2.133.333
23/01/2015;2.3;2;18.4;25.6;20.12;16.8;83.25;1.066.667
24/01/2015;1.6;5.8;2.2;29;19.76;16.4;82.25;1.733.333
25/01/2015;2.8;8.6;8.3;29.4;22.12;14.4;69;1.533.333
26/01/2015;3.7;3.8;.8;29.2;21.2;16.8;90.25;.766667
27/01/2015;1.3;3.4;4.6;28.6;21.38;17.4;80.25;.666667
28/01/2015;2.4;6.2;0;31.2;23.72;17.8;69.25;1.466.667
29/01/2015;3.6;7.3;0;31.2;23.6;18.6;78;1.333.333
30/01/2015;2.7;8.5;2;32.2;23.76;17.8;72.25;1.7
31/01/2015;4;6.7;0;31.8;24.4;19.6;75.75;1.9
01/02/2015;3.1;8.4;.4;32.4;24.56;18.6;68;1.5
02/02/2015;4.1;4.7;0;30.4;20.8;16.6;80.75;1.133.333
03/02/2015;2.3;7.4;43.2;30.2;20.24;15.6;79.75;1.466.667
04/02/2015;2.7;2.3;4.8;26.6;19.48;14.8;84.75;2.066.667
05/02/2015;1.2;.5;16.1;22.4;18.76;17.2;92.75;1.233.333
06/02/2015;.8;1.5;6;25;20.28;16.4;85.25;1.133.333
07/02/2015;2;5.4;.6;26.4;20.04;17.6;87.5;1.766.667
08/02/2015;1.5;9.1;13.6;30.2;21.28;16.6;80.25;1
09/02/2015;2.9;5.1;12.8;28.2;21.64;17.8;86.25;1.133.333
10/02/2015;2.1;3.4;7.2;28;22.64;19.6;88;.966667
11/02/2015;1.5;8.2;0;30.4;24.32;19.8;76.75;.6
12/02/2015;3;9.1;0;31.2;24.84;19.8;73;1.1
13/02/2015;3.5;4.3;0;31;23.28;19.6;83.5;1.2
14/02/2015;2.5;9.5;2.8;31.6;23.76;19.4;72;1.633.333
15/02/2015;4.2;5.1;0;31.6;22.08;17.8;84;4.2
16/02/2015;2.3;1.1;3.6;26.4;21.52;17.4;82.75;.666667
17/02/2015;2;3.8;1.6;28.4;22.04;19.2;88.75;.9
18/02/2015;1.7;1;15.8;25.8;20.28;18.6;90.75;1.666.667
19/02/2015;1;1.2;31.6;26;21.16;17.8;82.75;.766667
20/02/2015;1.7;9;.4;29.4;23.12;19.4;76;.766667
21/02/2015;3;7.8;0;30.6;23.08;16.2;69;.533333
22/02/2015;3.8;11.2;0;30.2;22.92;15.6;65.25;1.4
23/02/2015;4.3;9.7;0;30.6;22.4;15.2;70.75;.6
24/02/2015;4;11.2;0;31;22.64;15;68;1.133.333
25/02/2015;4.5;5.4;0;29.2;22;17;72.75;1.333.333
26/02/2015;2.6;5.9;.2;29.4;22.16;16.8;78.5;.7
